Wall time,Step,Value
1657647077.848135,20000,0.009035365656018257
1657647355.8670619,30000,0.006639666389673948
1657647630.5900671,40000,0.008808285929262638
1657647908.4501061,50000,0.010377809405326843
1657648193.3522036,60000,0.007269985042512417
1657648465.593786,70000,0.00656609982252121
1657648729.6822052,80000,0.010636086575686932
1657648990.254049,90000,0.008110571652650833
1657649250.871179,100000,0.007156827952712774
1657649512.6315353,110000,0.010555426590144634
1657649774.7832205,120000,0.004990282468497753
1657650016.9100442,130000,0.003056424902752042
1657650254.3124363,140000,0.0038212607614696026
1657650492.3933964,150000,0.00442753080278635
1657650728.7879598,160000,0.006425246596336365
1657650971.468881,170000,0.006359020713716745
1657651209.368277,180000,0.011869072914123535
1657651447.3375926,190000,0.00543967355042696
1657651688.8742146,200000,0.010147805325686932
1657651924.4910817,210000,0.011095098219811916
1657652164.1593044,220000,0.010703207924962044
1657652401.184045,230000,0.008288384415209293
1657652639.4978576,240000,0.003543917555361986
1657652877.3473852,250000,0.003553669434040785
1657653114.7926917,260000,0.010686139576137066
1657653375.673791,270000,0.012217963114380836
1657653634.1671293,280000,0.009707852266728878
1657653896.5211196,290000,0.008595106191933155
1657654132.7559407,300000,0.010392485186457634
1657654369.2915707,310000,0.007200699299573898
1657654606.4506407,320000,0.009156901389360428
1657654847.0595229,330000,0.011097189038991928
1657655085.5219965,340000,0.003159118350595236
1657655325.251638,350000,0.009756231680512428
1657655562.8948858,360000,0.0051077380776405334
1657655801.3257291,370000,0.009023122489452362
1657656271.3881493,390000,0.0044807796366512775
1657656512.2006705,400000,0.006647395435720682
1657656750.593357,410000,0.0035752952098846436
1657656988.1466336,420000,0.0019341605948284268
1657657225.610905,430000,0.010525044053792953
1657657467.8050506,440000,0.003690013661980629
1657657720.7320528,450000,0.010001923888921738
1657657988.6990714,460000,0.0064093624241650105
1657658255.6105351,470000,0.007478867657482624
1657658511.492813,480000,0.0084628164768219
1657658774.8106706,490000,0.007746584713459015
1657659038.006422,500000,0.00894496776163578
1657659301.5865774,510000,0.0041654412634670734
