Wall time,Step,Value
1658448770.2370174,10000,1.2506849765777588
1658449099.1457,20000,1.177000641822815
1658449364.641546,30000,1.1246439218521118
1658449651.9954863,40000,1.1210641860961914
1658449921.6784153,50000,1.110147476196289
1658450202.863478,60000,1.108675479888916
1658450494.0181937,70000,1.07889723777771
1658450762.7550063,80000,1.064924955368042
1658451046.4177227,90000,1.0509263277053833
1658451330.6219263,100000,1.0472321510314941
1658451600.5652633,110000,1.0254857540130615
1658451883.1220548,120000,1.0079798698425293
1658452150.5386138,130000,1.0150738954544067
1658452434.7280955,140000,1.004438042640686
1658452699.8772905,150000,0.994813084602356
1658452984.444417,160000,1.00298011302948
1658453272.414032,170000,0.9736304879188538
1658453545.5941346,180000,0.976205050945282
1658453807.1698184,190000,0.9590798616409302
1658454072.642085,200000,0.9555894732475281
1658454350.5477452,210000,0.95191490650177
1658454621.219492,220000,0.9450981616973877
1658454888.8813825,230000,0.92437744140625
1658455164.791065,240000,0.921648383140564
1658455450.9522123,250000,0.9215113520622253
1658455716.829687,260000,0.913952112197876
1658455985.0861819,270000,0.9110383987426758
1658456269.3510804,280000,0.9037206172943115
1658456532.6906989,290000,0.8878165483474731
1658456802.8447685,300000,0.8880016803741455
1658457084.407181,310000,0.8835294842720032
1658457349.9478216,320000,0.8900915384292603
1658457613.9077513,330000,0.8626565933227539
1658457906.4328327,340000,0.8643315434455872
1658458160.8903575,350000,0.8621304035186768
1658458432.53176,360000,0.8493108153343201
1658458695.187068,370000,0.842798113822937
1658458979.1115742,380000,0.831730306148529
1658459243.2950683,390000,0.8404327630996704
1658459508.5916562,400000,0.8301995396614075
1658459791.9428236,410000,0.8245824575424194
1658460059.3145902,420000,0.8191535472869873
1658460321.632377,430000,0.8158579468727112
1658460589.9532063,440000,0.8172755241394043
1658460857.9287767,450000,0.7874429225921631
1658461137.2794878,460000,0.7940001487731934
1658461401.5174284,470000,0.7811021208763123
1658461670.4348366,480000,0.7931921482086182
1658461938.0056887,490000,0.7818171977996826
1658462202.3440964,500000,0.7812919616699219
1658462486.3582501,510000,0.7591837644577026
1658462754.9505024,520000,0.7609916925430298
1658463047.1334538,530000,0.752274215221405
1658463302.1420796,540000,0.7414915561676025
1658463567.928412,550000,0.7432399988174438
1658463837.0977337,560000,0.7547860741615295
1658464104.3611774,570000,0.7478475570678711
1658464386.0780694,580000,0.730536699295044
1658464649.8125026,590000,0.7206804156303406
1658464944.9175081,600000,0.7165157794952393
1658465206.4237125,610000,0.7054769396781921
1658465474.4212635,620000,0.7199331521987915
1658465746.9560983,630000,0.7084822058677673
1658466028.2944512,640000,0.6939563751220703
1658466307.3173392,650000,0.6952984929084778
1658466616.4748654,660000,0.6892754435539246
1658466887.7613502,670000,0.6678094267845154
1658467158.568471,680000,0.6711105704307556
1658467429.1752295,690000,0.6695204973220825
1658467715.7047663,700000,0.6686715483665466
1658467988.5487628,710000,0.6730436682701111
1658468258.6629891,720000,0.6668466925621033
1658468527.558136,730000,0.660207211971283
1658468797.257998,740000,0.6567467451095581
1658469090.240004,750000,0.657112181186676
1658469357.1573727,760000,0.6522411704063416
1658469639.2437449,770000,0.6490250825881958
1658469923.5829818,780000,0.6429511308670044
1658470203.1382124,790000,0.6480326056480408
1658470491.5846634,800000,0.6325188279151917
1658470774.8170595,810000,0.623046875
1658471056.2877378,820000,0.6271266937255859
1658471349.1887276,830000,0.6089127063751221
1658471611.6432097,840000,0.6151838302612305
1658471884.8637033,850000,0.6163333654403687
1658472155.4896307,860000,0.6053136587142944
1658472443.133727,870000,0.6099855303764343
1658472716.3183858,880000,0.5902569890022278
1658472986.5811744,890000,0.5922563672065735
1658473262.533007,900000,0.5844314098358154
1658473548.839453,910000,0.5743241310119629
1658473820.7256358,920000,0.5765630006790161
1658474089.211659,930000,0.5751279592514038
1658474378.3488102,940000,0.5788511633872986
1658474644.8412516,950000,0.5726160407066345
1658474917.598611,960000,0.5657335519790649
1658475210.432221,970000,0.5733152627944946
1658475474.3091538,980000,0.5600214600563049
1658475744.8946652,990000,0.5544586181640625
1658476017.581111,1000000,0.5509759187698364
1658476288.1371388,1010000,0.5473035573959351
1658476561.1046886,1020000,0.542701005935669
1658476836.1605265,1030000,0.5426838397979736
1658477122.711274,1040000,0.53367680311203
1658477395.780309,1050000,0.5262624025344849
1658477668.0808647,1060000,0.5328832864761353
1658477937.5196903,1070000,0.533513069152832
1658478211.5795293,1080000,0.5216736197471619
1658478483.1331892,1090000,0.5214150547981262
1658478773.8942547,1100000,0.5173760652542114
1658479042.4278827,1110000,0.510595440864563
1658479313.1489656,1120000,0.5196684002876282
1658479584.5510657,1130000,0.5159125924110413
1658479859.3137217,1140000,0.5124999284744263
1658480128.8842597,1150000,0.508182168006897
1658480420.1537695,1160000,0.5055936574935913
1658480691.2414343,1170000,0.5048362612724304
1658480968.779861,1180000,0.4947548508644104
1658481238.3538334,1190000,0.4968005120754242
1658481517.22257,1200000,0.4935188591480255
1658481791.4885666,1210000,0.48989468812942505
1658482060.132929,1220000,0.5003050565719604
1658482352.8437805,1230000,0.49105411767959595
1658482625.2778997,1240000,0.48128005862236023
1658482903.5392911,1250000,0.4757933020591736
1658483172.5036235,1260000,0.4823795258998871
1658483442.335043,1270000,0.48238345980644226
1658483739.9975944,1280000,0.4733245372772217
1658484000.2054217,1290000,0.46968403458595276
1658484270.5152535,1300000,0.473177045583725
1658484543.2128077,1310000,0.47472402453422546
1658484817.974265,1320000,0.46470555663108826
1658489869.483567,1020000,0.5697487592697144
1658490100.406916,1030000,0.572471559047699
1658490357.4050107,1040000,0.564665675163269
1658490594.9440963,1050000,0.5547794103622437
1658490824.7082226,1060000,0.5527400374412537
1658491058.392589,1070000,0.550716757774353
1658491299.5199637,1080000,0.5589008927345276
1658491540.7816546,1090000,0.550072431564331
1658491773.926506,1100000,0.5479966402053833
1658492011.2678661,1110000,0.5414722561836243
1658492235.5186212,1120000,0.5432736277580261
1658492461.45664,1130000,0.5405631065368652
1658492675.0429006,1140000,0.5435429215431213
1658492911.50603,1150000,0.5330482125282288
1658493124.2811909,1160000,0.5380553603172302
1658493344.6024048,1170000,0.5328778624534607
1658493569.0577943,1180000,0.5228567719459534
1658493799.7463152,1190000,0.5240998864173889
1658494024.5382059,1200000,0.526322066783905
1658494250.1412752,1210000,0.5232550501823425
1658494470.934673,1220000,0.523884654045105
1658494697.503264,1230000,0.5175213813781738
1658494916.6660044,1240000,0.5182356238365173
1658495131.64024,1250000,0.5177290439605713
1658495354.1690097,1260000,0.5065531730651855
1658495576.2623584,1270000,0.5073619484901428
1658495817.8092744,1280000,0.5036070346832275
1658496032.4186337,1290000,0.5099582076072693
1658496256.4119658,1300000,0.5033117532730103
1658496474.4649405,1310000,0.5000336170196533
1658496693.5070689,1320000,0.5046961307525635
1658496913.9358828,1330000,0.4960859417915344
1658497128.8678591,1340000,0.4992676079273224
1658497351.2048445,1350000,0.49504542350769043
1658497578.766068,1360000,0.4881996512413025
1658497804.8840232,1370000,0.49511900544166565
1658498025.7724261,1380000,0.48773494362831116
1658498248.6561275,1390000,0.4882582128047943
1658498488.1649215,1400000,0.47879981994628906
1658498712.0395722,1410000,0.487169086933136
1658498929.1869051,1420000,0.48111236095428467
1658499147.2377312,1430000,0.4802844822406769
1658499362.8741224,1440000,0.474264919757843
1658499579.8795984,1450000,0.4705497920513153
1658499801.2862709,1460000,0.47771140933036804
1658500024.205913,1470000,0.4682212769985199
1658500248.5410957,1480000,0.47305184602737427
1658500469.2793248,1490000,0.46851348876953125
1658500711.5572238,1500000,0.46370604634284973
1658500926.2477198,1510000,0.4635842442512512
1658501142.5009015,1520000,0.4589383900165558
1658501361.3194916,1530000,0.46016401052474976
1658501589.5007777,1540000,0.4562720060348511
1658501822.863683,1550000,0.4552863836288452
1658502051.3758152,1560000,0.45354607701301575
1658502283.7570353,1570000,0.46025118231773376
1658502514.8941436,1580000,0.4448303282260895
1658502748.6132512,1590000,0.44346126914024353
1658502978.2624044,1600000,0.4463106095790863
1658503232.204157,1610000,0.4499957263469696
1658503460.4819908,1620000,0.4421355426311493
1658503689.4797988,1630000,0.4373147189617157
1658503909.7175817,1640000,0.44838544726371765
1658504126.51843,1650000,0.4445546269416809
1658504339.8384519,1660000,0.4433242678642273
1658504554.529591,1670000,0.4347812235355377
1658504768.4017863,1680000,0.43603983521461487
1658504985.1794686,1690000,0.43721938133239746
1658505196.2897213,1700000,0.43846604228019714
1658505428.745017,1710000,0.4350769817829132
1658505646.2247474,1720000,0.4315187335014343
1658505861.491561,1730000,0.43696290254592896
1658506078.4702137,1740000,0.4317791163921356
1658506292.623542,1750000,0.4280371069908142
1658506509.7727447,1760000,0.4309104084968567
1658506723.9876559,1770000,0.42037585377693176
1658506939.9865916,1780000,0.42635998129844666
1658507151.3118775,1790000,0.42740508913993835
1658507383.6567924,1800000,0.4219624400138855
1658507600.475922,1810000,0.4208667576313019
1658507816.8999093,1820000,0.41488730907440186
1658508030.786183,1830000,0.4231777787208557
1658508242.9796596,1840000,0.41730451583862305
1658508463.1944554,1850000,0.4104888141155243
1658508683.4369092,1860000,0.41116049885749817
1658508900.3164523,1870000,0.4157094955444336
1658509115.2788682,1880000,0.40640130639076233
1658509344.8191082,1890000,0.4072941541671753
1658509563.6958206,1900000,0.40891745686531067
1658509780.710219,1910000,0.4055938720703125
1658510003.8820055,1920000,0.3997570872306824
1658510219.6250124,1930000,0.4118199944496155
1658510444.8912697,1940000,0.40395551919937134
1658510666.3015573,1950000,0.40493905544281006
1658510887.6998754,1960000,0.3994865417480469
1658511122.5377936,1970000,0.3971831500530243
1658511343.5726492,1980000,0.3967185616493225
1658511565.95027,1990000,0.39529138803482056
1658511787.176337,2000000,0.39536580443382263
1658512008.8075538,2010000,0.39826714992523193
1658512234.0837898,2020000,0.3975076377391815
1658512455.7374022,2030000,0.38577982783317566
1658512690.7469237,2040000,0.3879711925983429
1658512904.746528,2050000,0.3896436393260956
1658513128.341221,2060000,0.39067378640174866
1658513348.3295324,2070000,0.38409262895584106
1658513564.4473896,2080000,0.3906189501285553
1658513776.0105925,2090000,0.3832536041736603
1658513990.9468572,2100000,0.37537288665771484
1658514205.010175,2110000,0.3816763460636139
1658514435.155687,2120000,0.3784179985523224
1658514650.1285133,2130000,0.3762775659561157
1658514864.3145044,2140000,0.3732978403568268
1658515082.540606,2150000,0.3757595419883728
1658515302.6440048,2160000,0.37427201867103577
1658515517.3546424,2170000,0.3702588975429535
1658515748.5927875,2180000,0.3739124536514282
