Wall time,Step,Value
1658448770.214019,10000,1.4190349578857422
1658449099.1356993,20000,1.4175971746444702
1658449364.6325445,30000,1.4040074348449707
1658449651.9874883,40000,1.3974859714508057
1658449921.6614156,50000,1.3911895751953125
1658450202.849477,60000,1.3850486278533936
1658450494.010196,70000,1.3739696741104126
1658450762.7410061,80000,1.3669564723968506
1658451046.4097254,90000,1.3619073629379272
1658451330.6139288,100000,1.3560150861740112
1658451600.550262,110000,1.3505171537399292
1658451883.1080549,120000,1.345721960067749
1658452150.529613,130000,1.342043161392212
1658452434.7150953,140000,1.338083028793335
1658452699.8632898,150000,1.335081934928894
1658452984.436418,160000,1.3304874897003174
1658453272.4050307,170000,1.3236770629882812
1658453545.5801332,180000,1.317197322845459
1658453807.161817,190000,1.3146309852600098
1658454072.6330855,200000,1.311716079711914
1658454350.5357463,210000,1.3082855939865112
1658454621.2064893,220000,1.3046187162399292
1658454888.868382,230000,1.3020062446594238
1658455164.776066,240000,1.299681544303894
1658455450.9402132,250000,1.2982062101364136
1658455716.8196895,260000,1.295896053314209
1658455985.0716546,270000,1.2927956581115723
1658456269.343079,280000,1.2879071235656738
1658456532.6816967,290000,1.2848738431930542
1658456802.8357692,300000,1.2827728986740112
1658457084.3936617,310000,1.2792001962661743
1658457349.9348216,320000,1.2750240564346313
1658457613.8987505,330000,1.2713186740875244
1658457906.4238322,340000,1.2677676677703857
1658458160.8813572,350000,1.2644094228744507
1658458432.5227594,360000,1.2618402242660522
1658458695.174066,370000,1.2578190565109253
1658458979.0985715,380000,1.2547625303268433
1658459243.2810676,390000,1.2535936832427979
1658459508.5776577,400000,1.2522581815719604
1658459791.9328232,410000,1.2484740018844604
1658460059.3005908,420000,1.2421278953552246
1658460321.6193767,430000,1.2367806434631348
1658460589.939206,440000,1.2330881357192993
1658460857.915777,450000,1.2291227579116821
1658461137.2704873,460000,1.2253637313842773
1658461401.503427,470000,1.222577452659607
1658461670.4258354,480000,1.2200618982315063
1658461937.991686,490000,1.217435359954834
1658462202.3300965,500000,1.2139482498168945
1658462486.3462486,510000,1.2099775075912476
1658462754.9375024,520000,1.2053836584091187
1658463047.1204545,530000,1.2009636163711548
1658463302.1330805,540000,1.1969866752624512
1658463567.913414,550000,1.1948168277740479
1658463837.083735,560000,1.1929727792739868
1658464104.3521748,570000,1.1916424036026
1658464386.0640674,580000,1.188840389251709
1658464649.7985017,590000,1.185482382774353
1658464944.9035063,600000,1.1825124025344849
1658465206.4097123,610000,1.177655816078186
1658465474.4082632,620000,1.173899531364441
1658465746.9421005,630000,1.1706092357635498
1658466028.2804525,640000,1.166346788406372
