Wall time,Step,Value
1658403809.18536,10000,1.3146655559539795
1658404110.8489528,20000,1.188317894935608
1658404420.7611759,30000,1.1645214557647705
1658404721.0895724,40000,1.1420533657073975
1658405021.209881,50000,1.1318809986114502
1658405306.650131,60000,1.1025804281234741
1658405608.292421,70000,1.0999791622161865
1658405902.649535,80000,1.076695442199707
1658406182.2323012,90000,1.068088173866272
1658406451.0731225,100000,1.060237169265747
1658406684.5446517,110000,1.0306531190872192
1658406901.9693904,120000,1.020009160041809
1658407140.780148,130000,1.0285398960113525
1658407361.9007585,140000,1.022458791732788
1658407593.3514233,150000,0.987649142742157
1658412579.8663716,170000,0.9892385005950928
1658412859.9921036,180000,1.006618857383728
1658413159.6988237,190000,0.9712569117546082
1658413439.2377603,200000,0.965661346912384
1658413747.9387379,210000,0.9688399434089661
1658414030.3696449,220000,0.9490695595741272
1658414325.911279,230000,0.9399217367172241
1658414601.821819,240000,0.9328713417053223
1658414903.2592833,250000,0.9169217348098755
1658415189.7440617,260000,0.9180703163146973
1658415467.790911,270000,0.8927974700927734
1658415764.1477156,280000,0.8933443427085876
1658416064.0460172,290000,0.8681250810623169
1658416343.5044131,300000,0.860178530216217
1658416640.841321,310000,0.8556487560272217
1658416913.6240265,320000,0.861522912979126
1658417193.4797385,330000,0.8341009616851807
1658425975.0230093,350000,0.8258005380630493
1658426250.2742205,360000,0.8237875699996948
1658426512.0136428,370000,0.8163139224052429
1658426771.7847311,380000,0.8117722868919373
1658427035.060523,390000,0.8082222938537598
1658427294.455844,400000,0.7957170605659485
1658427552.722695,410000,0.7824904918670654
1658427826.2090752,420000,0.7844809293746948
1658428087.3747153,430000,0.780051589012146
1658428364.5417275,440000,0.7719077467918396
1658428619.970628,450000,0.7676570415496826
1658428881.4573483,460000,0.7618846893310547
1658429150.8863986,470000,0.7578988075256348
1658429417.2141607,480000,0.7538326978683472
1658429687.630097,490000,0.7466785907745361
1658429945.861834,500000,0.7278369069099426
1658430217.7245963,510000,0.728596031665802
1658430473.8174195,520000,0.7233047485351562
1658430741.5741467,530000,0.7313975691795349
1658431008.4800174,540000,0.7146961688995361
1658431269.0117755,550000,0.7147485017776489
1658431540.2246954,560000,0.7120547294616699
1658431806.4598534,570000,0.6876368522644043
1658432066.1826692,580000,0.6897150874137878
1658432333.2925074,590000,0.6960527300834656
1658432624.6537209,600000,0.6869959235191345
1658432936.274789,610000,0.6769861578941345
1658433252.9625793,620000,0.664290726184845
1658433543.9550452,630000,0.6589037179946899
1658433861.5703967,640000,0.6677045822143555
1658434135.1051843,650000,0.6549490094184875
1658434425.2890825,660000,0.6597670912742615
1658434711.5408416,670000,0.6497125029563904
1658435005.5897024,680000,0.6473200917243958
1658435293.161494,690000,0.6412757039070129
1658435576.2212403,700000,0.6330602765083313
1658435864.6836655,710000,0.6259838342666626
1658436149.627848,720000,0.6294820308685303
1658436425.0309408,730000,0.6149854063987732
1658436695.6752927,740000,0.611926794052124
1658437410.1806114,760000,0.6103797554969788
1658437701.080901,770000,0.6129803657531738
1658437987.1563537,780000,0.6089926958084106
1658438269.952666,790000,0.5995098948478699
1658438556.5382009,800000,0.5999123454093933
1658438847.305453,810000,0.5824402570724487
1658439132.0709074,820000,0.598232626914978
1658439422.9170518,830000,0.5813597440719604
1658439719.1286037,840000,0.579994261264801
1658439999.6714003,850000,0.5781228542327881
