Wall time,Step,Value
1658403809.170361,10000,137.01492309570312
1658404110.835955,20000,47.75700759887695
1658404420.7531729,30000,26.808988571166992
1658404721.0775692,40000,61.464515686035156
1658405021.1968834,50000,53.953369140625
1658405306.6361296,60000,48.673797607421875
1658405608.2854247,70000,48.735294342041016
1658405902.6415365,80000,67.325927734375
1658406182.2143023,90000,70.30496215820312
1658406451.063127,100000,79.43181610107422
1658406684.5366495,110000,59.296512603759766
1658406901.9563923,120000,63.44966506958008
1658407140.7681506,130000,53.03726577758789
1658407361.8877637,140000,137.13699340820312
1658407593.3434217,150000,109.44999694824219
1658412273.189641,160000,72.79166412353516
1658412579.8543668,170000,82.62712097167969
1658412859.979105,180000,99.13265228271484
1658413159.6868253,190000,83.66666412353516
1658413439.2249753,200000,84.51239776611328
1658413747.924739,210000,63.81632614135742
1658414030.3566456,220000,79.0
1658414325.8992794,230000,82.48507690429688
1658414601.8078187,240000,95.4800033569336
1658414903.2512836,250000,69.08552551269531
1658415189.7320628,260000,90.82828521728516
1658415467.7769113,270000,84.3280029296875
1658415764.1407144,280000,67.23332977294922
1658416064.0320172,290000,52.5
1658416343.4954154,300000,93.33928680419922
1658416640.833322,310000,99.7127685546875
1658416913.6110277,320000,138.9558868408203
1658417193.4657383,330000,112.56321716308594
1658425666.9404309,340000,63.563636779785156
1658425975.0110097,350000,101.13186645507812
1658426250.26322,360000,100.18269348144531
1658426511.9996448,370000,125.5810775756836
1658426771.7717297,380000,101.71568298339844
1658427035.0505238,390000,99.55445861816406
1658427294.444844,400000,79.36885070800781
1658427552.711692,410000,90.11764526367188
1658427826.1940727,420000,116.90425872802734
1658428087.360715,430000,83.73451232910156
1658428364.5287216,440000,96.26667022705078
1658428619.9547958,450000,85.21666717529297
1658428881.4473498,460000,81.30188751220703
1658429150.8704004,470000,70.13076782226562
1658429417.1991632,480000,88.06299591064453
1658429687.6160965,490000,87.31404876708984
1658429945.8468332,500000,83.91666412353516
1658430217.7115963,510000,96.19657897949219
1658430473.8084188,520000,77.8715591430664
1658430741.5631468,530000,67.16084289550781
1658431008.4700186,540000,67.18181610107422
1658431268.9967752,550000,82.61538696289062
1658431540.2106943,560000,85.42735290527344
1658431806.444854,570000,81.81739044189453
1658432066.1726692,580000,131.42308044433594
1658432333.2815073,590000,94.0660400390625
1658432624.6357207,600000,139.09458923339844
1658432936.263797,610000,98.25263214111328
1658433252.943579,620000,86.08474731445312
1658433543.9400437,630000,92.7959213256836
1658433861.531396,640000,88.031494140625
1658434135.0941825,650000,118.42666625976562
1658434425.2800834,660000,92.40367126464844
1658434711.5248415,670000,111.53488159179688
1658435005.5767019,680000,103.21568298339844
1658435293.145494,690000,92.24038696289062
1658435576.2102396,700000,90.58181762695312
1658435864.6746662,710000,101.51923370361328
1658436149.6117675,720000,115.543212890625
1658436425.015934,730000,96.91588592529297
1658436695.6602933,740000,90.55339813232422
1658437122.7351785,750000,50.17856979370117
1658437410.16461,760000,98.2040786743164
1658437701.065901,770000,89.25640869140625
1658437987.1413531,780000,100.01010131835938
1658438269.9366663,790000,120.72151947021484
1658438556.521199,800000,137.27777099609375
1658438847.287451,810000,136.2142791748047
1658439132.0549085,820000,122.0243911743164
1658439422.900052,830000,136.32894897460938
1658439719.1196055,840000,117.53571319580078
1658439999.6603997,850000,96.02020263671875
1658440286.9739313,860000,119.5243911743164
1658440576.0215886,870000,89.2727279663086
1658440867.6308374,880000,90.99107360839844
1658441169.5177677,890000,127.36144256591797
1658441470.5182507,900000,112.42045593261719
1658441785.1772735,910000,97.79808044433594
