Wall time,Step,Value
1658440883.2875557,10000,2.2608695030212402
1658441108.0075562,20000,8.962264060974121
1658441405.7335553,30000,27.801618576049805
1658441630.4780555,40000,41.56716537475586
1658441877.2280567,50000,48.663265228271484
1658442125.7205567,60000,60.86153793334961
1658442335.0495567,70000,76.05208587646484
1658442549.323557,80000,83.80000305175781
1658442808.4935565,90000,84.79747009277344
1658443042.528056,100000,96.76841735839844
1658443298.9950564,110000,103.8648681640625
1658443527.2285554,120000,112.7397232055664
1658443797.1445587,130000,125.5982894897461
1658444026.4985569,140000,130.02883911132812
1658444293.0820572,150000,138.6511688232422
1658444520.6070569,160000,142.8545379638672
1658444800.8915565,170000,159.08450317382812
1658445004.7690558,180000,159.4166717529297
1658445235.5800557,190000,168.56097412109375
1658445501.8590553,200000,183.20689392089844
1658445718.6550555,210000,178.73333740234375
1658445946.514556,220000,191.37704467773438
1658446212.792557,230000,196.8389892578125
1658446444.6265564,240000,211.7662353515625
1658446716.0295558,250000,208.0757598876953
1658446933.1390564,260000,226.8000030517578
1658447157.1620564,270000,229.3913116455078
1658447384.0515566,280000,231.40740966796875
1658447609.8810565,290000,235.8918914794922
1658447870.0460558,300000,240.34210205078125
1658448095.8430595,310000,229.97222900390625
1658448321.9550564,320000,243.15383911132812
1658448550.3175566,330000,243.75
1658448774.2897427,340000,237.21739196777344
1658449038.702744,350000,240.08108520507812
1658449265.190743,360000,259.95001220703125
1658449489.321244,370000,266.3800048828125
1658449719.9102437,380000,272.3999938964844
1658449947.7192428,390000,284.0754699707031
1658450205.670244,400000,279.9310302734375
1658450432.7517433,410000,280.31817626953125
1658450654.8552437,420000,299.20587158203125
1658450878.2147439,430000,283.7804870605469
1658451101.1362426,440000,296.375
1658451361.166744,450000,283.76470947265625
1658451583.8362446,460000,304.70587158203125
1658451805.8262432,470000,307.23333740234375
1658452031.1562443,480000,318.1791076660156
1658452297.0962439,490000,321.0769348144531
1658452535.3812432,500000,323.574462890625
1658452760.2202427,510000,332.89794921875
1658452989.4962428,520000,343.75
1658453248.5062442,530000,348.17022705078125
1658453471.984743,540000,345.3125
1658453699.5507438,550000,352.0975646972656
1658453923.1912441,560000,356.6206970214844
1658454146.267244,570000,360.1428527832031
1658454365.1057446,580000,353.9047546386719
1658454642.7937458,590000,369.28302001953125
1658454850.3692427,600000,373.5
1658455074.5247438,610000,359.24139404296875
1658455295.6172428,620000,364.5
1658455519.5147457,630000,378.0714416503906
1658455743.9587438,640000,396.3658447265625
1658456017.7022436,650000,384.26416015625
1658456228.5367436,660000,387.2272644042969
1658456451.3127432,670000,390.2758483886719
1658456675.9542427,680000,402.40625
1658456900.9712424,690000,402.1851806640625
1658457123.2377434,700000,407.5666809082031
1658457346.8767424,710000,406.28570556640625
1658457602.0392427,720000,426.8235168457031
1658457827.898244,730000,415.9493713378906
1658458055.9227436,740000,424.6851806640625
1658458282.563744,750000,433.7659606933594
